x^4 - 2*x^3 + 4*x^2 - 3*x + 16
x^4 - 2*x^3 + 22*x^2 - 21*x + 111
x^4 - 2*x^3 - 5*x^2 + 6*x + 58
x^4 - 2*x^3 + 5*x^2 - 4*x - 14
x^4 - 2*x^3 - 4*x^2 + 5*x + 2
x^4 - x^3 - 2*x^2 + 4*x + 16
x^4 - 2*x^3 + 21*x^2 - 20*x + 112
x^4 - 2*x^3 + 9*x^2 - 2*x + 11
x^4 - 2*x^3 + 13*x^2 - 12*x + 18
x^4 - 2*x^3 - 2*x^2 + 3*x - 3
x^4 - x^3 - 4*x^2 + 10*x - 5
x^4 - x^3 + 3*x^2 + 13*x - 41
x^4 - x^3 - 7*x^2 + 8*x + 22
x^4 - x^3 - x^2 + 12*x + 18
x^4 - x^3 + 9*x^2 + 5*x + 10
x^4 - 2*x^3 + x + 4
x^4 - 2*x^3 + 10*x^2 - 9*x + 22
x^4 - x^3 - 17*x^2 + 18*x + 108
x^4 - 2*x^3 - 19*x^2 + 20*x + 103
x^4 - x^3 - 20*x^2 + 9*x + 111
x^4 - x^3 - 19*x^2 + 4*x + 112
x^4 - 12*x^2 + 61
x^4 - 2*x^3 + 17*x^2 - 16*x + 65
x^4 - x^3 - 20*x^2 + 12*x + 111
x^4 - 2*x^3 - 12*x^2 + 6*x + 65
x^4 + 19*x^2 + 109
x^4 - 2*x^3 - 13*x^2 + 14*x + 58
x^4 - 13*x^2 - 8*x + 65
x^4 - x^3 - 3*x^2 + 16*x - 44
x^4 - x^3 + 20*x^2 - 17*x + 109
x^4 - 2*x^3 + 7*x^2 - 6*x + 17
x^4 - 2*x^3 - x^2 - 8*x + 22
x^4 - 2*x^3 - 3*x^2 + 4*x - 41
x^4 + 21*x^2 + 111
x^4 - 21*x^2 + 111
x^4 + 3*x^2 - 12*x - 3
x^4 - 2*x^3 - 3*x^2 + 4*x - 8
x^4 - 5*x^2 - 12
x^4 - x^3 - 19*x^2 + 16*x + 112
x^4 - x^3 + 13*x^2 - 2*x + 44
x^4 - 2*x^3 + 22*x^2 - 21*x + 117
x^4 + 2*x^2 - 12*x - 14
x^4 - 7*x^2 - 14*x + 65
