x^3 - 26*x - 28
x^3 - x^2 - 31*x - 13
x^3 - x^2 - 28*x + 58
x^3 - 29*x - 51
x^3 + 17*x - 17
x^3 - x^2 + 8*x - 98
x^3 - 3*x - 32
x^3 - x^2 + 28*x - 40
x^3 - x^2 - 39*x + 83
x^3 - x^2 - 38*x - 52
x^3 - 11*x - 66
x^3 - x^2 - 22*x - 17
x^3 - x^2 - 6*x - 31
x^3 - 34*x - 69
x^3 - x^2 - 29*x - 42
x^3 - 45*x - 96
x^3 - 23*x - 138
x^3 - 33
x^3 - 99
x^3 - 20*x - 9
x^3 - x^2 - 48*x + 141
x^3 - x^2 - 22*x + 30
x^3 - x^2 - 40*x + 106
x^3 - 51*x - 136
x^3 - 34
x^3 - 68
x^3 - 25*x - 34
x^3 - x^2 - 22*x - 72
x^3 - 35*x - 72
x^3 - 39*x - 166
x^3 - 21*x - 14
x^3 - x^2 + 32*x - 12
x^3 - x^2 - 27*x + 126
x^3 - 20*x - 1
x^3 + 20*x - 1
x^3 - x^2 - 36*x + 89
x^3 - 46*x - 115
x^3 - 27*x - 117
x^3 + 9*x - 138
x^3 + 9*x - 33
x^3 - x^2 - 20*x + 1
x^3 - x^2 + 10*x - 72
x^3 - x^2 - 21*x + 22
x^3 - x^2 + 13*x + 26
x^3 + 27*x - 90
x^3 - 27*x - 150
x^3 + 45*x - 78
x^3 - 175
x^3 - 25*x - 33
x^3 - x^2 - 45*x - 79
x^3 - x^2 - 24*x + 38
x^3 - x^2 - 45*x - 97
x^3 - x^2 + 10*x + 102
x^3 - x^2 - 35*x + 51
x^3 - x^2 - 47*x + 136
x^3 - 22*x - 18
x^3 - x^2 - 37*x - 39
x^3 - 23*x - 23
x^3 - 45*x - 45
x^3 - 36*x - 75
x^3 - x^2 - 33*x + 29
x^3 - x^2 - 43*x + 34
x^3 - x^2 + 29*x - 180
x^3 - 18*x - 183
x^3 + 18*x - 21
x^3 + 27*x - 48
x^3 - x^2 - 34*x - 16
x^3 - x^2 - 34*x - 57
x^3 - 109
x^3 - x^2 - 22*x + 62
x^3 - x^2 + 39*x - 72
x^3 - x^2 - 25*x - 24
x^3 - 23*x - 21
x^3 - x^2 - 19*x - 43
x^3 - 58*x - 174
x^3 - x^2 - 53*x + 163
x^3 - 26*x - 35
x^3 - 48*x - 148
x^3 - 31*x - 55
x^3 - x^2 + 8*x + 109
x^3 - x^2 - 32*x + 176
x^3 - 30*x - 51
x^3 - 45*x - 110
x^3 + 15*x - 30
x^3 + 15*x - 110
x^3 - 28*x - 43
x^3 - 21*x - 119
x^3 - 21*x - 84
x^3 + 21*x - 7
x^3 - 76
x^3 - 38
x^3 - 22*x - 55
x^3 + 33*x - 22
x^3 + 33*x - 176
x^3 - x^2 - 48*x + 189
x^3 - 45*x - 18
x^3 - x^2 - 38*x + 132
x^3 - x^2 - 48*x - 88
x^3 - 46*x - 92
x^3 - x^2 - 47*x + 163
x^3 - x^2 - 32*x + 70
x^3 - 54*x - 99
x^3 - x^2 - 49*x + 144
x^3 - 52*x - 139
x^3 - 39
x^3 - 117
x^3 - x^2 + 21*x + 8
x^3 - x^2 + 6*x - 80
x^3 - x^2 - 25*x - 21
x^3 - 118
x^3 - 59*x - 74
x^3 - x^2 - 26*x - 25
x^3 - x^2 - 43*x - 88
x^3 - 38*x - 81
x^3 - 22*x - 1
x^3 - x^2 - 24*x + 100
x^3 - 48*x - 100
x^3 - x^2 - 22*x + 1
x^3 - x^2 - 26*x - 199
x^3 - x^2 - 56*x - 4
x^3 - x^2 - 22*x + 6
x^3 - 21*x - 55
x^3 - x^2 - 58*x + 186
x^3 - 9*x - 42
x^3 + 63*x - 66
x^3 + 45*x - 114
x^3 - x^2 - 27*x + 46
x^3 - x^2 - 41*x - 80
x^3 - 41
x^3 - x^2 - 24*x + 29
x^3 - x^2 - 26*x - 23
